artist_name,track_name,track_id,album_id,artist_id,track_popularity,artist_popularity,artist_genre,duration_ms,release_date,release_date_precision
Sian Evans,Hide U (Mixed) - Tinlicker Remix,7jjWMFsG6OUmcSyykcvLBV,4OaMsk8VihZmMNIx8oYdoo,2DTw633fgdoxrqv7uPdcCw,35,51,[],91112,2021-12-09,day
Sleepy Hallow,2055,4XvcHTUfIlWfyJTRG0aqlo,38nZLvJx8A9p4YYpTG5iFP,6EPlBSH2RSiettczlz7ihV,82,77,"['brooklyn drill', 'nyc rap']",123986,2021-06-02,day
Armin van Buuren,A State Of Trance Year Mix 2021 (Mixed) - Intro - Learn To Dance Again,57NBYe5qZcBS9h3wYj98hj,4OaMsk8VihZmMNIx8oYdoo,0SfsnGyD8FpIN4U4WCkBZ5,29,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",123640,2021-12-09,day
Olivia Rodrigo,happier,2tGvwE8GcFKwNdAXMnlbfl,6s84u2TUpR3wdUv4NgKA2j,1McMsnEElThX1knmY4oliG,86,85,['pop'],175933,2021-05-21,day
Super8 & Tab,Asylum (Mixed),62EPXafHGwgJ9ImPWrDiD1,4OaMsk8VihZmMNIx8oYdoo,3WGxBKuYawiVOmCwR8FIUC,34,46,"['edm', 'finnish edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",60035,2021-12-09,day
Doja Cat,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,1nAQbHeOWTfQzbOoFrvndW,5cj0lLjcoR7YOSnhnX0Po5,84,89,"['dance pop', 'pop']",208666,2021-06-25,day
Armin van Buuren,Hold On (Mixed) - Club Mix,49bB6BilfuQycwRTt8faR3,4OaMsk8VihZmMNIx8oYdoo,0SfsnGyD8FpIN4U4WCkBZ5,34,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",91173,2021-12-09,day
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,6kZ42qRrzov54LcAk4onW9,06HL4z0CvFAxyc27GXpf02,84,92,['pop'],613026,2021-11-12,day
Cosmic Gate,Nothing To Hide (Mixed),6bMQcLhzqjLoWAKEeGSwF7,4OaMsk8VihZmMNIx8oYdoo,6ySxYu68zTsO5ghsThpGtS,34,52,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",59800,2021-12-09,day
Jessica Darrow,Surface Pressure,760jhRscwGbIIe1m1IIQpU,25L8ck3KGcmCo3901ztPzR,4vdAAzZBUKbsrvHi6UR7B7,80,61,[],202226,2021-11-19,day
Above & Beyond,Almost Home (Mixed) - Above & Beyond Club Mix,1F1s5kY1q4HYDb3wXlRRq6,4OaMsk8VihZmMNIx8oYdoo,10gzBoINW3cLJfZUka8Zoe,34,61,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",44965,2021-12-09,day
Olivia Rodrigo,brutal,6SRsiMl7w1USE4mFqrOhHC,6s84u2TUpR3wdUv4NgKA2j,1McMsnEElThX1knmY4oliG,83,85,['pop'],143746,2021-05-21,day
York,On The Beach (Mixed) - Kryder Remix,0HNtEZmbur1t0geqk4IvNP,4OaMsk8VihZmMNIx8oYdoo,20L5MecnuNujUE6imrfK0Q,34,49,"['german techno', 'german trance', 'progressive house', 'trance', 'uplifting trance']",46520,2021-12-09,day
Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),5zFglKYiknIxks8geR8rcL,1pCA38N6MkLlthXtAOvZTU,04gDigrS5kc9YWfZHwBETP,84,84,['pop'],227395,2021-06-11,day
Tinlicker,Children (Mixed),2jIyY91zgWZGu0Fqhp0PSr,4OaMsk8VihZmMNIx8oYdoo,5EmEZjq8eHEC6qFnT63Lza,34,65,"['edm', 'tropical house']",76213,2021-12-09,day
Drake,Girls Want Girls (with Lil Baby),37Nqx7iavZpotJSDXZWbJ3,3SpBlxme9WbeQdI9kx7KAV,3TVXtAsR1Inumwj472S9r4,81,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",221979,2021-09-03,day
Scorz,Poison (Mixed) - Club Mix,6iLbE3BU0lwb8oUtzxpHY3,4OaMsk8VihZmMNIx8oYdoo,2WSmz7fObdRrG8ZTXz7kcn,34,42,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",60160,2021-12-09,day
Bruno Mars,Leave The Door Open,02VBYrHfVwfEWXk5DXyf0T,1YgekJJTEueWDaMr7BYqPk,0du5cEVh5yTK9QJze8zA0C,85,86,"['dance pop', 'pop']",242096,2021-11-11,day
Armin van Buuren,Jonson's Play (Mixed),368O0lgEuKfKpuAV5IkKpw,4OaMsk8VihZmMNIx8oYdoo,0SfsnGyD8FpIN4U4WCkBZ5,34,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",44996,2021-12-09,day
Morgan Wallen,7 Summers,4obHzpwGrjoTuZh2DItEMZ,6JlCkqkqobGirPsaleJpFr,4oUHIQIBe0LHzYfvXNW4QM,76,83,['contemporary country'],210506,2021-01-08,day
Binary Finary,1998 (Mixed) - Jose De Mara Remix,1rF2fMWEJcLIFD63KUrjfl,4OaMsk8VihZmMNIx8oYdoo,5suoHSdDiYsjikHNVdYYKe,34,41,"['acid trance', 'bubble trance', 'trance', 'uplifting trance']",60487,2021-12-09,day
Luke Combs,Doin' This,4GyD3o5hWoyCuYpdlzZlRL,6bpCbQ5GTNZ9IE1nvJ0zQA,718COspgdWOnwOFpJHRZHS,77,81,"['contemporary country', 'country']",254181,2021-11-10,day
AVIRA,Ocean (Mixed),5LR1lsoTR1rKX1C1mvYlPL,4OaMsk8VihZmMNIx8oYdoo,7rznn3BVOuA5jyPB275jmS,33,49,"['progressive house', 'trance']",45001,2021-12-09,day
J. Cole,m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG,4JAvwK4APPArjIsOdGoJXX,6l3HvQ5sa6mXTsMTB19rO5,79,84,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",218801,2021-05-14,day
AVIRA,Gold (Mixed),1AylRHyRUkTQ2qIVe2eaSw,4OaMsk8VihZmMNIx8oYdoo,7rznn3BVOuA5jyPB275jmS,33,49,"['progressive house', 'trance']",45733,2021-12-09,day
The Kid LAROI,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,4bZJWQhHKJckFLJuYdvyX2,2tIP7SsRs7vjIcLrU85W8J,88,83,['australian hip hop'],141805,2021-07-23,day
Cosmic Gate,Blame (Mixed),4aQhVBbFWaI5GWqieNtvkU,4OaMsk8VihZmMNIx8oYdoo,6ySxYu68zTsO5ghsThpGtS,33,52,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",60946,2021-12-09,day
Justin Bieber,Ghost,5dPz35akJjPqb17yeqNwqH,0w1dwXfG5z6Xjjgj524JkD,1uNFoZAHBGtllmzznpCI3s,85,90,"['canadian pop', 'pop']",153190,2021-03-19,day
Kyau & Albert,Spüren (Mixed) - Club Mix,1oUSNYyiWThc1hnN9twv6B,4OaMsk8VihZmMNIx8oYdoo,0pyi4vNCq5T6GgV1rt7ncc,33,43,"['edm', 'german techno', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",90000,2021-12-09,day
Doja Cat,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,1OnzqJTL9bwe4kvaLxRYxt,5cj0lLjcoR7YOSnhnX0Po5,84,89,"['dance pop', 'pop']",208866,2021-04-09,day
Armin van Buuren,Divino (Mixed),5on6OgMhzztqxOku6EXOfW,4OaMsk8VihZmMNIx8oYdoo,0SfsnGyD8FpIN4U4WCkBZ5,34,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",59560,2021-12-09,day
24kGoldn,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,270o30h7cAlEhBnbuSpFZq,6fWVd57NKTalqvmjRd2t8Z,85,74,"['cali rap', 'pop rap']",140533,2021-03-26,day
Mötley Crüe,Five Years Dead - 2021 - Remaster,4oVijlCtSvyHaI1xg59mrM,3x7xYMkpgXRjSjgtykeHY0,0cc6vw3VN8YlIcvr1v7tBL,20,70,"['glam metal', 'hard rock', 'rock', 'sleaze rock']",229840,1987-05-15,day
Baby Keem,family ties (with Kendrick Lamar),7Bpx2vsWfQFBACRz4h3IqH,3HqmX8hGcbbQZODgayNEYx,5SXuuuRpukkTvsLuUknva1,79,76,"['hip hop', 'rap']",252069,2021-08-27,day
Cooltime Kids,B-I-N-G-O,4xdQOzApn01AUGHYjOOKEn,5pL4VA9ZMhKEstafBfBGYF,5Cx0MO39eG4ElGaD1juoZQ,21,36,"[""children's music"", 'kids dance party', 'kindie rock', ""preschool children's music""]",117626,2021-12-16,day
"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),5B0kgjHULYJhAQkK5XsMoC,45ba6QAtNrdv6Ke4MFOKk9,4V8LLVI7PbaPR0K2TGSxFF,78,84,"['hip hop', 'rap']",121572,2021-06-25,day
Klaus Doldinger,Das Boot - 2021 Remastered,64bt6qmrxlfzPean113phZ,1StuQW4omQpl936zACj73M,2nwNBRZ0DZlRAQBBO0Pdym,24,33,"['classic soundtrack', 'german soundtrack']",223985,2021-05-07,day
Marshmello,Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1,66JuK41D3LpkbX3HCTGcQk,64KEffDW9EtZ1y2vBYgq8T,85,81,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",154983,2021-05-21,day
Tom Staar,Glow (Mixed),19GztuIXjGf8K6XRAQQNMB,4OaMsk8VihZmMNIx8oYdoo,0iSYvHKAdhWVdZkS1PYK3u,32,44,"['edm', 'progressive electro house', 'progressive house', 'progressive trance']",75013,2021-12-09,day
DJ Khaled,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),1EJIcDYXwSqipW5dFe4uJz,5kE2OAuUYGBqqzscqgBXXf,0QHgL1lAIqAw0HtD7YldmP,78,76,"['dance pop', 'dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",236524,2021-04-30,day
Norni,Prince of Persia (ASOT 1047),4VI40Kfz8gabCw27eftuXR,6HVBy8FLAoYr6B2pd71n2o,6huxF5zlE1RX4sKRUWlEeW,35,29,[],180950,2021-12-16,day
Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,6pOiDiuDQqrmo5DbG0ZubR,7jVv8c5Fj3E9VhNjxT4snq,85,82,"['lgbtq+ hip hop', 'pop']",212352,2021-09-17,day
Saliva,Click Click Boom - 2021 Version,1pMPy92XESaLhqRq0Lr0n6,2R65EtenDA8oYEM6x8J5Rq,5S6hjAxgxjsLylsTtMIimO,19,60,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']",254457,2021-05-07,day
Adele,Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,224jZ4sUX7OhAuMwaxp86S,4dpARuHxo51G3z768sgnrY,87,83,"['british soul', 'pop', 'pop soul', 'uk pop']",224694,2021-10-14,day
MaRLo,This Way (Mixed),5VKciNViGkGbbxE1gPAtzx,4OaMsk8VihZmMNIx8oYdoo,2kd1zg9ZyGG6WjZO2dAsFd,32,49,"['australian dance', 'edm', 'pop dance', 'progressive house', 'trance', 'uplifting trance']",83626,2021-12-09,day
Aventura,Volví,2vmfvSoZBFAt9hhRoEByLi,23zzZlUiABIg4ftZbJ7peK,1qto4hHid1P71emI6Fd8xi,85,76,"['bachata', 'bachata dominicana', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",230125,2021-08-03,day
Saliva,Your Disease - 2021 Version,25DAo7YTKFqdyxQftKF0Oe,2R65EtenDA8oYEM6x8J5Rq,5S6hjAxgxjsLylsTtMIimO,19,60,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']",240464,2021-05-07,day
J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),5W8jRrZ6tWrTrqnKRtIQBf,4JAvwK4APPArjIsOdGoJXX,6l3HvQ5sa6mXTsMTB19rO5,79,84,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",218210,2021-05-14,day
Funcc.,Somewhere,4oZOPr3QEHpJf1Vj6PngLm,65l0RTpKPAOhqKeePVHKFj,3vAvHFXAMYvfj5AO2CoYyX,23,38,"['focus beats', 'lo-fi jazzhop']",143225,2021-03-03,day
Baby Keem,family ties (with Kendrick Lamar),3QFInJAm9eyaho5vBzxInN,3r46DPIQeBQbjvjjV5mXGg,5SXuuuRpukkTvsLuUknva1,78,76,"['hip hop', 'rap']",252262,2021-09-10,day
Kyau & Albert,Outside 21 (Mixed),5mNNer74d2BhrpIt8RBo9C,4OaMsk8VihZmMNIx8oYdoo,0pyi4vNCq5T6GgV1rt7ncc,32,43,"['edm', 'german techno', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",44804,2021-12-09,day
Lil Tjay,Calling My Phone,3J8EOeKLTLXORtWPpOU5bE,3MEKpJ7wSSp6Z661ThjrUJ,6jGMq4yGs7aQzuGsMgVgZR,82,80,"['brooklyn drill', 'melodic rap', 'nyc rap']",205458,2021-04-02,day
Armin van Buuren,Tell Me Why (Mixed),1ibtFYUPdfQADmoQRN7BBy,4OaMsk8VihZmMNIx8oYdoo,0SfsnGyD8FpIN4U4WCkBZ5,32,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",59529,2021-12-09,day
Bruno Mars,Smokin Out The Window,3xVZYkcuWalGudeKl861wb,1YgekJJTEueWDaMr7BYqPk,0du5cEVh5yTK9QJze8zA0C,81,86,"['dance pop', 'pop']",197442,2021-11-11,day
Ilan Bluestone,Paid For Love (Mixed),3JrvGvHNqvoKqPb16t9EhF,4OaMsk8VihZmMNIx8oYdoo,1yoZuH2j43vVSWsOwYuQyn,32,47,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",73893,2021-12-09,day
Stephanie Beatriz,The Family Madrigal,4b1yxSdlumA8N4fEk4UOZp,25L8ck3KGcmCo3901ztPzR,5PYToRCsrnvikZg3yl2JMr,79,71,[],257213,2021-11-19,day
Patrik Humann,Love Again (Mixed) - Beatsole Remix,0Gf5nk5XdvOVlKkLvgNY1Z,4OaMsk8VihZmMNIx8oYdoo,0j2Ihl9OItORphJE9uS14W,32,21,['dalarna indie'],88613,2021-12-09,day
Billie Eilish,Happier Than Ever - Edit,32BeYxKPrig1LefHsC0Xuo,2kzPJWrTjVKEYWWhowXLnz,6qqNVTkY8uBg9cP3Jd7DAH,84,87,"['art pop', 'electropop', 'pop']",151444,2021-07-28,day
Andrew Rayel,Silver Lining (Mixed) - Mark Sixma Remix,0geL3xMuZ2iiwHg2jeoWoW,4OaMsk8VihZmMNIx8oYdoo,1UtBjqMZBAmqIPlDrKu7Tr,31,52,"['edm', 'moldovan pop', 'pop dance', 'progressive house', 'trance', 'uplifting trance']",58106,2021-12-09,day
AJR,Bang!,5FQPpxOXsvkMN6v18gtpwY,1y2AzG31F4CuCKQ1rpIzaI,6s22t5Y3prQHyaHWUN1R1C,74,75,['modern rock'],170858,2021-03-26,day
Luke Bond,Last Goodbye (Mixed),4G9gRkjRmkU2xVgz7FtSny,4OaMsk8VihZmMNIx8oYdoo,13jm4r5O79Vxjy3zzZ51j0,32,43,"['deep uplifting trance', 'pop dance', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",55653,2021-12-09,day
Kanye West,Praise God,0WSEq9Ko4kFPt8yo3ICd6T,5CnpZV3q5BcESefcB3WJmz,5K4W6rqBFWDnAN6FQUkS6x,82,90,"['chicago rap', 'rap']",226652,2021-08-29,day
Andrew Rayel,Ascendit ad Paradisum (Mixed),1ciQlDmccRWrY3wQEhQuLi,4OaMsk8VihZmMNIx8oYdoo,1UtBjqMZBAmqIPlDrKu7Tr,32,52,"['edm', 'moldovan pop', 'pop dance', 'progressive house', 'trance', 'uplifting trance']",87266,2021-12-09,day
Miranda Lambert,If I Was a Cowboy,6F7UOC6fPWOkPqybOWBHSv,30ECcjA3lMZPRpdJDyHAnT,66lH4jAE7pqPlOlzUKbwA0,76,72,"['contemporary country', 'country', 'country dawn', 'country road']",195013,2021-10-15,day
Shane 54,Panic Attack (Mixed),1IrUnGFXhSsY7RwCgULNRf,4OaMsk8VihZmMNIx8oYdoo,2ITbqEgyp32vL3BxEFmQ1V,31,43,['pop edm'],43733,2021-12-09,day
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,2fyOpT5c9kxR8zbDh6UtXh,1Xyo4u8uXC1ZmMpatF05PJ,85,91,"['canadian contemporary r&b', 'canadian pop', 'pop']",191013,2021-04-23,day
Jam in the Van,"How Many Years - Live Session, Los Angeles, CA 2021",43xvKNdI6JbCCJDKp6VYwF,7GyXAPT0363JsekOXwsZkI,1CUVxHzaFXiqedLmCt1pKa,17,39,['west coast reggae'],211769,2022-05-21,day
Morgan Wade,Wilder Days,2vubFQgAJO5SeuVa7ytIHc,1PuZ5juin9Mpt3Tyiygzio,4eYE8Z6cfEHEdG22lTyucP,75,59,['contemporary country'],251293,2021-03-19,day
Gareth Emery,Calling Home (Mixed),4KUIxvCDoVtLgevugG95Av,4OaMsk8VihZmMNIx8oYdoo,0hprEC0nsWuQPSHag1O2Vi,30,57,"['edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance']",72426,2021-12-09,day
"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),3EG9FJ0ToLfgnc1IG2Z1wz,45ba6QAtNrdv6Ke4MFOKk9,4V8LLVI7PbaPR0K2TGSxFF,78,84,"['hip hop', 'rap']",588139,2021-06-25,day
Fergie,Level Up (Mixed),3rKlJ6zHZf23MoN94Gnw3l,4OaMsk8VihZmMNIx8oYdoo,1si6WHnb1ywwJ2lpFRUHcc,31,28,[],43346,2021-12-09,day
Ingrid Andress,Wishful Drinking (with Sam Hunt),3HGnIIdHYIbkowzLk8UHbE,2vb8B3MYGjfYlGch4KlEfe,0jPnVIasXzBYjrlpO5irii,75,62,"['contemporary country', 'country pop']",194544,2021-08-02,day
Rub!k,Everlast (Mixed),6DCMczgZOwnWjAnTZZAYoZ,4OaMsk8VihZmMNIx8oYdoo,5U2wxAflSm2aCkV61rqhX2,31,38,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",58200,2021-12-09,day
Yeat,Sorry Bout That,4VHkjPgAis9JNfc1URn7zZ,05QOSu1AEcQxM5jvZFuann,3qiHUAX7zY4Qnjx8TNUzVx,78,79,['pluggnb'],186017,2021-06-10,day
Orjan Nilsen,Volt (Mixed),5ZNKVdPiM0BMYQz9uxIbTm,4OaMsk8VihZmMNIx8oYdoo,1YuNQvsvOsMBm0ahbxB8qM,31,46,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",58173,2021-12-09,day
Parmalee,Take My Name,2afB4eV1KWBqLqFqME6PTh,33TRcgk13pDfnELf22G8wN,4TshyQDihSYXSWqvclXl3I,75,62,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern uplift']",157906,2021-07-30,day
Super8 & Tab,September (Mixed),4xCNx0sF3LNqzWkkBNNxTI,4OaMsk8VihZmMNIx8oYdoo,3WGxBKuYawiVOmCwR8FIUC,30,46,"['edm', 'finnish edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",114546,2021-12-09,day
Lil Nas X,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,6pOiDiuDQqrmo5DbG0ZubR,7jVv8c5Fj3E9VhNjxT4snq,85,82,"['lgbtq+ hip hop', 'pop']",137704,2021-09-17,day
Lady Gaga,Poker Face,4liFTpYparE2zEUp2GfG64,11jK3WjJ04zh6wr4Ra8GnD,1HY2Jd0NmPuamShAr6KMms,25,83,"['art pop', 'dance pop', 'pop']",238906,2020-10-23,day
Rod Wave,By Your Side,2AaJeBEq3WLcfFW1y8svDf,2RrZgDND03MLu6pRJdTkz5,45TgXXqMDdF8BkjA83OM7z,75,74,['florida rap'],194050,2021-11-22,day
Dim3nsion,Shoganai (Mixed),31AbPUTdqaQjno37HauG4K,4OaMsk8VihZmMNIx8oYdoo,7vEd9uAqFgC4p4EOXiFuQL,33,34,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",57306,2021-12-09,day
Lil Tecca,LOT OF ME,2ZXxRC6V6AXzMdbLQZMHSB,7nTvm6EgmFWPLMLxj6aksS,4Ga1P7PMIsmqEZqhYZQgDo,78,77,"['melodic rap', 'pluggnb']",123870,2021-08-27,day
Ahmed Helmy,I'm The Future (Mixed),6PVcNY5Ffsm7q2NLmiXVl2,4OaMsk8VihZmMNIx8oYdoo,00k5zSa7jWCoEZ0e6tly9m,30,39,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",72497,2021-12-09,day
Walker Hayes,AA,77oKig47u34qCCFWKMfu1e,7m5hJYb9a0sxNstIKm3PPz,7sKxqpSqbIzphAKAhrqvlf,75,67,"['contemporary country', 'country', 'country road', 'modern country rock']",189560,2021-11-19,day
Write Out Loud,Year In Review,1d46bi2hAM5ybzbh1dThmC,1hP5aFwLHzNCAb2putb2x3,4KZbrviP4Grq59MqQ36PvO,17,44,[],200179,2022-03-18,day
OneRepublic,Sunshine,5r43qanLhUCdBj8HN3fa6B,2YSlIS6gM38w7ZJNj8F3s6,5Pwc4xIPtQLFEnJriah9YJ,84,82,"['dance pop', 'piano rock', 'pop', 'pop rock']",163854,2021-11-10,day
Omnia,Paradise (Mixed),2gjhb3tnVbOvQN4trmBRZi,4OaMsk8VihZmMNIx8oYdoo,0XZkeCAlpiO5qcIlAJzZaA,30,45,"['pop dance', 'progressive house', 'progressive trance', 'trance', 'ukrainian edm', 'uplifting trance']",56160,2021-12-09,day
Old Dominion,No Hard Feelings,3YaycOQk7PoQpl7YdvmWdX,1yjrtwm2ru1qPGBPBUDE0x,6y8XlgIV8BLlIg1tT1R10i,74,68,"['contemporary country', 'country', 'country road']",191360,2021-10-08,day
Andrew Rayel,River (Mixed),3JmYStGWQx7f4bTzuT6QcN,4OaMsk8VihZmMNIx8oYdoo,1UtBjqMZBAmqIPlDrKu7Tr,29,52,"['edm', 'moldovan pop', 'pop dance', 'progressive house', 'trance', 'uplifting trance']",58186,2021-12-09,day
Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),1dg3qy5DjoJodawfOCgrTP,3MEKpJ7wSSp6Z661ThjrUJ,6jGMq4yGs7aQzuGsMgVgZR,80,80,"['brooklyn drill', 'melodic rap', 'nyc rap']",232048,2021-04-02,day
Gareth Emery,Friendly Fires (Mixed),1BHyQ0pWPwYhy9MoiqRjLT,4OaMsk8VihZmMNIx8oYdoo,0hprEC0nsWuQPSHag1O2Vi,30,57,"['edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance']",88400,2021-12-09,day
Anitta,Envolver,3IAfUEeaXRX9s9UdKOJrFI,6UsualeqgzPnb8cfaQ5nL7,7FNnA9vBm6EKceENgCGRMb,89,80,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",193805,2021-11-11,day
Richard Durand,Made of Stone (Mixed),3siz1R0pjLGNdkVJ6d9wLd,4OaMsk8VihZmMNIx8oYdoo,7wne8sUhTAJdIsnuO4GjnR,29,46,"['dutch trance', 'edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",65453,2021-12-09,day
Olivia Rodrigo,"1 step forward, 3 steps back",4wcBRRpIfesgcyUtis7PEg,6s84u2TUpR3wdUv4NgKA2j,1McMsnEElThX1knmY4oliG,80,85,['pop'],163586,2021-05-21,day
Jorn Van Deynhoven,Viva La Vida (Mixed) - Alex M.O.R.P.H. Remix,5TDmn17uwDcm4aPwSkTxyA,4OaMsk8VihZmMNIx8oYdoo,6NuXlqTU1RF0aIoyD46z5v,30,44,"['progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",55666,2021-12-09,day
Baby Keem,16,1Is8hGpkGMiePASAxBluxM,3r46DPIQeBQbjvjjV5mXGg,5SXuuuRpukkTvsLuUknva1,76,76,"['hip hop', 'rap']",156040,2021-09-10,day
Ahmed Helmy,King's Future (Mixed),1hCwFvKvWSm2vPpMzxIeNH,4OaMsk8VihZmMNIx8oYdoo,00k5zSa7jWCoEZ0e6tly9m,30,39,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",42970,2021-12-09,day
Taylor Swift,Wildest Dreams (Taylor's Version),1Ov37jtRQ2YNAe8HzfczkL,5hxKw2PurC0i1VVJMAntDU,06HL4z0CvFAxyc27GXpf02,82,92,['pop'],220433,2021-09-17,day
Steve Aoki,Music Means Love Forever (Mixed),3gjpkrcbJGQDOqGeq4Vh29,4OaMsk8VihZmMNIx8oYdoo,77AiFEVeAVj2ORpC85QVJs,30,73,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",58946,2021-12-09,day
Post Malone,Motley Crew,40uMIn2zJLAQhNXghRjBed,4tokbQaFXRrq8keVGBD9vb,246dkjvS1zLTtiykXe5h60,80,90,"['dfw rap', 'melodic rap', 'rap']",184213,2021-07-09,day
Vigel,Human Inside (Mixed) - Avenia Remix,24bzXtg1cXXlq0dsZsBIlP,4OaMsk8VihZmMNIx8oYdoo,72S5xAuE30pC3FHJHaz5CQ,30,42,['russian trance'],43583,2021-12-09,day
Morgan Wallen,865,0sKEilrw1GrBlG6qsTCrP4,6JlCkqkqobGirPsaleJpFr,4oUHIQIBe0LHzYfvXNW4QM,74,83,['contemporary country'],190680,2021-01-08,day
Roman Messer,Heartbeat (Mixed),0sOmDHhnm1Yfd419a0BtSi,4OaMsk8VihZmMNIx8oYdoo,25DnzR3jtrD8StkyyRCvHR,30,47,"['progressive uplifting trance', 'russian trance', 'trance']",43015,2021-12-09,day
Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),4eNOLmx8r2IJAVKvBBL1jv,3MEKpJ7wSSp6Z661ThjrUJ,6jGMq4yGs7aQzuGsMgVgZR,77,80,"['brooklyn drill', 'melodic rap', 'nyc rap']",144349,2021-04-02,day
Christina Novelli,My Guiding Light (Mixed),7z9ksQuLg0rmgQv44Sg5AC,4OaMsk8VihZmMNIx8oYdoo,1dbzT291PCwwYJK0l3Tr1n,29,51,"['progressive house', 'progressive trance', 'trance', 'uplifting trance', 'vocal trance']",128960,2021-12-09,day
Maroon 5,Memories,4cktbXiXOapiLBMprHFErI,1pCA38N6MkLlthXtAOvZTU,04gDigrS5kc9YWfZHwBETP,86,84,['pop'],189486,2021-06-11,day
Orjan Nilsen,Pantheon (Mixed),1oPKiCaIzsJGtSRrIospdv,4OaMsk8VihZmMNIx8oYdoo,1YuNQvsvOsMBm0ahbxB8qM,30,46,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",42973,2021-12-09,day
Atlus,You're a Fucking Bitch Hope You Know That Shit,06q3sUgkq2k7uhdsi1fczX,205UoabL8LIgfrjHi0uvUw,7pEVNuJRlpDXlsrcq32yHp,75,63,[],163156,2021-06-18,day
Alessandra Roncone,Feel The Trance Energy (TER Anthem) [Mixed],5pu7UhU2Pe7H4J5DijKnNO,4OaMsk8VihZmMNIx8oYdoo,7tGyfFJ7b1VYAeQISUoz6p,30,27,"['italian trance', 'uplifting trance']",63520,2021-12-09,day
